,GO Primary Key,Council District,GO Highest Offense Desc,Highest NIBRS/UCR Offense Description,GO Report Date,GO Location,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract,GO X Coordinate,GO Y Coordinate,latitude,longitude
648,20155047196,2,THEFT FROM BUILDING           ,Theft,25-Oct-15,1009 W DITTMAR RD                                                                                   ,N,5-Nov-15,F,78748,24.23,3096392,10039911,30.1852431,-97.8014613
649,20152510754,,ROBBERY BY ASSAULT            ,Robbery,8-Sep-15,100 BLK CHALMERS STREET                                                                             ,N,12-Nov-15,UK,,,,,-23.7103862,133.8576258
650,20155005484,9,BURGLARY OF VEHICLE           ,Theft,8-Feb-15,100 BLOCK E 4TH ST                                                                                  ,N,11-Feb-15,G,78701,11,3114331,10070034,13.0841644,80.2107947
651,20151642002,9,AUTO THEFT                    ,Auto Theft,13-Jun-15,100 BLOCK E 7TH ST                                                                                  ,N,14-Jun-15,G,78701,11,3114633,10071046,0,0
652,20152290457,3,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault,17-Aug-15,100 BLOCK E STASSNEY LN                                                                             ,N,20-Aug-15,D,78745,24.02,3105192,10047409,0,0
653,20152500151,9,DEADLY CONDUCT                ,Agg Assault,7-Sep-15,100 BLOCK W 4TH ST                                                                                  ,N,29-Sep-15,G,78701,11,3114214,10070103,0,0
654,2015971455,3,THEFT                         ,Theft,7-Apr-15,100 CHALMERS AVE                                                                                    ,,,G,78702,9.02,3119490,10067192,-43.9096921,171.7532058
655,20151631796,3,BURGLARY OF VEHICLE           ,Theft,12-Jun-15,100 CHALMERS AVE                                                                                    ,C,16-Jun-15,G,78702,9.02,3119490,10067192,-43.9096921,171.7532058
656,20151811552,9,THEFT BY SHOPLIFTING          ,Theft,30-Jun-15,100 COLORADO ST                                                                                     ,C,2-Jul-15,G,78701,11,3113343,10069258,30.264017,-97.745984
657,2015480424,9,BURGLARY OF VEHICLE           ,Theft,17-Feb-15,100 CONGRESS AVE                                                                                    ,C,19-Feb-15,G,78701,11,3113729,10069275,41.799816,-71.421674
658,20155044415,9,THEFT                         ,Theft,7-Oct-15,100 CONGRESS AVE                                                                                    ,N,12-Oct-15,G,78701,11,3113729,10069275,41.799816,-71.421674
659,20155047951,9,THEFT FROM BUILDING           ,Theft,30-Oct-15,100 CONGRESS AVE                                                                                    ,N,14-Jan-16,G,78701,11,3113729,10069275,41.799816,-71.421674
660,20152451594,9,BURGLARY OF VEHICLE           ,Theft,2-Sep-15,100 DAWSON RD                                                                                       ,N,7-Sep-15,D,78704,13.05,3110299,10068176,26.151419,-97.901851
661,20151181408,4,BURGLARY NON RESIDENCE        ,Burglary,28-Apr-15,100 DEEN AVE                                                                                        ,N,19-May-15,E,78753,18.06,3127463,10102319,30.353986,-97.698792
662,20152311252,4,THEFT                         ,Theft,19-Aug-15,100 DEEN AVE                                                                                        ,N,2-Nov-15,E,78753,18.06,3127463,10102319,30.353986,-97.698792
663,20153181546,9,THEFT BY SHOPLIFTING          ,Theft,14-Nov-15,100 E 41ST ST                                                                                       ,N,7-Dec-15,B,78751,3.02,3117695,10083985,42.09986018,-80.06238496
664,20152510331,9,AGG ASSAULT ON PUBLIC SERVANT ,Agg Assault,8-Sep-15,100 E 4TH ST                                                                                        ,,,G,78701,11,3114159,10070084,38.43741,-122.720499
665,20155017601,9,BURGLARY OF VEHICLE           ,Theft,26-Apr-15,100 E 5TH ST                                                                                        ,N,28-Apr-15,G,78701,11,3114254,10070418,38.438049,-122.720978
666,2015200189,9,AGG ROBBERY/DEADLY WEAPON     ,Robbery,20-Jan-15,100 E 6TH ST                                                                                        ,N,22-Feb-15,G,78701,11,3114360,10070764,40.444039,-80.002845
667,2015260966,9,THEFT OF BICYCLE              ,Theft,26-Jan-15,100 E 6TH ST                                                                                        ,,,G,78701,11,3114360,10070764,40.444039,-80.002845
668,20155048170,9,THEFT                         ,Theft,1-Nov-15,100 E 6TH ST                                                                                        ,N,2-Nov-15,G,78701,11,3114360,10070764,40.444039,-80.002845
669,20151931736,9,THEFT BY SHOPLIFTING          ,Theft,12-Jul-15,100 E 9TH ST                                                                                        ,N,16-Jul-15,G,78701,11,3114669,10071785,41.653768,-86.180415
670,20151951277,4,BURGLARY OF VEHICLE           ,Theft,14-Jul-15,100 E ANDERSON LN EB                                                                                ,N,16-Jul-15,I,78752,18.04,3125588,10098529,53.2422542,-0.538817
671,20155003080,7,BURGLARY OF VEHICLE           ,Theft,23-Jan-15,100 E COVINGTON DR                                                                                  ,N,26-Jan-15,E,78753,18.24,3133582,10113031,40.298712,-78.856255
672,20151601286,4,BURGLARY OF RESIDENCE         ,Burglary,9-Jun-15,100 E LISA DR                                                                                       ,N,11-Jun-15,I,78752,15.03,3123988,10095363,30.3350875,-97.71032543
673,20158002127,4,THEFT FROM BUILDING           ,Theft,26-Jun-15,100 E POWELL LN                                                                                     ,N,2-Jul-15,E,78753,18.06,3126218,10099995,30.34769,-97.70290958
674,20155021694,2,BURGLARY OF VEHICLE           ,Theft,21-May-15,100 E SLAUGHTER LN                                                                                  ,N,21-May-15,F,78744,24.29,3101965,10033750,30.1627,-97.777772
675,20152680096,2,AUTO THEFT                    ,Auto Theft,25-Sep-15,100 E SLAUGHTER LN                                                                                  ,N,29-Sep-15,F,78744,24.29,3101965,10033750,30.1627,-97.777772
676,20155035050,4,BURGLARY OF VEHICLE           ,Theft,10-Aug-15,100 E STARLING DR                                                                                   ,,,E,78753,18.23,3130243,10106941,30.366512,-97.6896355
677,20152891030,9,THEFT                         ,Theft,16-Oct-15,100 GUADALUPE ST                                                                                    ,,,G,78701,11,3112664,10069452,30.264595,-97.74812
678,2015871961,4,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,28-Mar-15,100 JENNIFER LN                                                                                     ,C,13-Apr-15,E,78753,18.06,3126400,10100819,44.82700622,-68.75979165
679,20153481179,9,THEFT                         ,Theft,14-Dec-15,100 LAVACA ST                                                                                       ,N,17-Dec-15,G,78701,11,3113026,10069311,30.26401953,-97.74742748
680,20155055140,5,BURGLARY OF VEHICLE           ,Theft,17-Dec-15,100 LEE BARTON DR                                                                                   ,N,22-Dec-15,D,78704,13.03,3110081,10069181,30.264141,-97.756263
681,20153221764,3,AGG ASSAULT                   ,Agg Assault,18-Nov-15,100 MEDINA                                                                                          ,C,24-Nov-15,G,78702,9.02,3117269,10068018,-34.6376786,-58.4922568
682,20155014129,3,BURGLARY OF VEHICLE           ,Theft,4-Apr-15,100 N IH 35 NB                                                                                      ,N,7-Apr-15,G,78701,10,3116232,10067509,0,0
683,20158001699,9,THEFT                         ,Theft,6-May-15,100 N IH 35 SVRD SB                                                                                 ,N,22-May-15,G,78701,11,3116259,10068343,0,0
684,20151941541,9,THEFT                         ,Theft,13-Jul-15,100 N LAMAR BLVD                                                                                    ,O,14-Jul-15,B,78703,12,3109973,10070240,31.319474,-89.393943
685,20155039267,7,BURGLARY OF VEHICLE           ,Theft,5-Sep-15,100 N MOPAC EXPY NB                                                                                 ,N,8-Sep-15,B,78727,18.46,3105410,10072993,0,0
686,20151380759,3,BURGLARY NON RESIDENCE        ,Burglary,18-May-15,100 RAMBLE LN                                                                                       ,N,16-Jun-15,D,78745,24.02,3105198,10049252,30.209543,-97.773236
687,20151380339,3,BURG NON RESIDENCE SHEDS      ,Burglary,18-May-15,100 RAMBLE LN                                                                                       ,N,22-Oct-15,D,78745,24.02,3105198,10049252,30.209543,-97.773236
688,20153350003,3,BURGLARY NON RESIDENCE        ,Burglary,1-Dec-15,100 RAMBLE LN                                                                                       ,N,27-Jan-16,D,78745,24.02,3105198,10049252,30.209543,-97.773236
689,20155005366,9,BURGLARY OF VEHICLE           ,Theft,6-Feb-15,100 S 1ST ST                                                                                        ,N,12-Feb-15,D,78704,13.05,3112578,10068464,36.2820377,-94.1179932
690,20155011612,9,THEFT                         ,Theft,20-Mar-15,100 S 1ST ST                                                                                        ,N,26-Mar-15,D,78704,13.05,3112578,10068464,36.2820377,-94.1179932
691,20155011605,9,THEFT OF BICYCLE              ,Theft,20-Mar-15,100 S 1ST ST                                                                                        ,N,26-Mar-15,D,78704,13.05,3112578,10068464,36.2820377,-94.1179932
692,20155035328,9,BURGLARY OF VEHICLE           ,Theft,12-Aug-15,100 S 1ST ST                                                                                        ,N,20-Aug-15,D,78704,13.05,3112578,10068464,36.2820377,-94.1179932
693,20155043264,9,BURGLARY OF VEHICLE           ,Theft,1-Oct-15,100 S 1ST ST                                                                                        ,N,6-Oct-15,D,78704,13.05,3112578,10068464,36.2820377,-94.1179932
694,20155034663,8,BURGLARY OF VEHICLE           ,Theft,7-Aug-15,100 S MOPAC EXPY NB                                                                                 ,N,25-Aug-15,D,78746,19.1,3105026,10072377,0,0
695,2015670906,4,THEFT OF LICENSE PLATE        ,Theft,8-Mar-15,100 W APPLEGATE DR                                                                                  ,N,10-Mar-15,E,78753,18.23,3131233,10108726,30.371381,-97.686381
696,20151391553,4,AUTO THEFT                    ,Auto Theft,19-May-15,100 W GARRETT RUN                                                                                   ,N,20-May-15,E,78753,18.23,3130465,10107240,30.367307,-97.68893604
697,20151020679,4,BURGLARY OF VEHICLE           ,Theft,12-Apr-15,100 WHITE OAK DR                                                                                    ,N,16-Apr-15,E,78753,18.06,3126341,10100267,41.807898,-88.359162
